-2.0,0.139418526,0.8333333333333334,0.8333333333333334
-1.99,0.017766354,0.8,0.8
-1.98,0.14228422,0.8,0.8
-1.97,0.018115311,NaN,NaN
-1.96,0.19022432,1.0,1.0
-1.95,0.021864433,NaN,NaN
-1.94,0.148975031,NaN,NaN
-1.93,0.043413996,1.0,1.0
-1.92,0.15587678,NaN,NaN
-1.91,0.028436226,NaN,NaN
-1.9,0.176953337,0.8571428571428571,1.0
-1.89,0.021494523,NaN,NaN
-1.88,0.023240984,0.8,0.8
-1.8699999999999999,0.026996532,0.8,0.8
-1.8599999999999999,0.025740121,0.8571428571428571,0.8571428571428571
-1.8499999999999999,0.021072646,NaN,NaN
-1.8399999999999999,0.048733006,1.0,1.0
-1.8299999999999998,0.028762272,0.8,0.8
-1.8199999999999998,0.02618854,NaN,NaN
-1.8099999999999998,0.047839521,1.0,1.0
-1.7999999999999998,0.023141521,0.8571428571428571,0.8571428571428571
-1.7899999999999998,0.029399838,1.0,1.0
-1.7799999999999998,0.032017714,0.9090909090909091,0.9090909090909091
-1.7699999999999998,0.047123166,0.8571428571428571,0.8571428571428571
-1.7599999999999998,0.025023766,1.0,1.0
-1.7499999999999998,0.027316154,0.8,0.8
-1.7399999999999998,0.020933231,0.8888888888888888,0.8888888888888888
-1.7299999999999998,0.020797168,0.8333333333333334,0.8333333333333334
-1.7199999999999998,0.020271916,1.0,1.0
-1.7099999999999997,0.021418808,0.8333333333333334,0.8333333333333334
-1.6999999999999997,0.025907754,0.8333333333333334,0.8333333333333334
-1.6899999999999997,0.027926061,0.8333333333333334,0.9090909090909091
-1.6799999999999997,0.027736914,0.875,0.875
-1.6699999999999997,0.630867349,0.8888888888888888,0.8888888888888888
-1.6599999999999997,0.019149331,0.8571428571428571,0.8571428571428571
-1.6499999999999997,0.017063132,0.8,0.8
-1.6399999999999997,0.02268919,0.8571428571428571,0.8571428571428571
-1.6299999999999997,0.016200377,0.8888888888888888,0.8888888888888888
-1.6199999999999997,0.015342095,0.8,0.8
-1.6099999999999997,0.013476334,0.8888888888888888,0.8888888888888888
-1.5999999999999996,0.013671069,0.8888888888888888,0.8888888888888888
-1.5899999999999996,0.020674237,0.8571428571428571,0.9230769230769231
-1.5799999999999996,0.022054699,0.8571428571428571,0.9090909090909091
-1.5699999999999996,0.02192534,0.9090909090909091,0.9090909090909091
-1.5599999999999996,0.023933591,0.9090909090909091,1.0
-1.5499999999999996,0.032827663,0.8421052631578947,0.8421052631578947
-1.5399999999999996,0.019412514,0.8421052631578947,0.8888888888888888
-1.5299999999999996,4.483167854,0.8571428571428571,0.9
-1.5199999999999996,0.037620863,0.8421052631578947,0.8421052631578947
-1.5099999999999996,0.010221171,0.8571428571428571,0.8571428571428571
-1.4999999999999996,0.011009608,0.8571428571428571,0.8571428571428571
-1.4899999999999995,0.019831877,0.8421052631578947,0.9473684210526315
-1.4799999999999995,0.014760127,0.8695652173913043,0.8695652173913043
-1.4699999999999995,0.009594502,0.8888888888888888,0.8888888888888888
-1.4599999999999995,0.011512229,0.8888888888888888,0.9411764705882353
-1.4499999999999995,0.012775069,0.88,0.88
-1.4399999999999995,0.009819131,0.8421052631578947,0.8421052631578947
-1.4299999999999995,0.017264571,0.88,0.88
-1.4199999999999995,0.019361666,0.7857142857142857,0.7857142857142857
-1.4099999999999995,0.011586546,0.8125,0.8387096774193549
-1.3999999999999995,0.102944834,0.8461538461538461,0.8461538461538461
-1.3899999999999995,0.012487018,0.8461538461538461,0.88
-1.3799999999999994,0.313094628,0.8461538461538461,0.88
-1.3699999999999994,0.024003158,0.7857142857142857,0.7857142857142857
-1.3599999999999994,0.017533063,0.8125,0.8125
-1.3499999999999994,0.017205621,0.8,0.8
